,data,percent,player,rank
541,240,0.1,WG_qun491490607,159
542,12,2.1,WG_qun491490607,3236
543,3,3.6,WG_qun491490607,2329
544,0,100.0,WG_qun491490607,0
545,4,18.0,WG_qun491490607,58402
546,1966.42,6.0,WG_qun491490607,15329
547,1966.42,6.0,WG_qun491490607,15329
548,1302.99,15.0,WG_qun491490607,1879
549,2095,0.1,WG_qun491490607,0
550,173725,0.1,WG_qun491490607,952
551,242594.5,0.1,WG_qun491490607,367
552,416319.6,0.1,WG_qun491490607,452
553,2757.54,8.0,WG_qun491490607,623
554,3850.71,3.8,WG_qun491490607,694
555,625.84,0.2,WG_qun491490607,562
556,52,3.5,WG_qun491490607,25232
557,0,100.0,WG_qun491490607,1
558,266,0.1,WG_qun491490607,392
559,40738.16,0.1,WG_qun491490607,219
560,0,100.0,WG_qun491490607,1
561,4.95,6.0,xiongmaoTV_zheyu,815
562,21.52,6.0,xiongmaoTV_zheyu,797
563,100554.5,0.1,xiongmaoTV_zheyu,1090
564,79,0.4,xiongmaoTV_zheyu,5346
565,17,0.1,xiongmaoTV_zheyu,16
566,0.41,13.0,xiongmaoTV_zheyu,9451
567,41,0.1,xiongmaoTV_zheyu,223
568,51.9,9.0,xiongmaoTV_zheyu,838
569,62,0.8,xiongmaoTV_zheyu,9199
570,2528,0.1,xiongmaoTV_zheyu,15
571,2544.7,0.1,xiongmaoTV_zheyu,25
572,15,0.2,xiongmaoTV_zheyu,0
573,438.44,7.0,xiongmaoTV_zheyu,931
574,2.2,1.5,xiongmaoTV_zheyu,605
575,1.01,57.0,xiongmaoTV_zheyu,55186
576,3.89,8.0,xiongmaoTV_zheyu,976
577,4036.13,17.0,xiongmaoTV_zheyu,4694
578,0,100.0,xiongmaoTV_zheyu,1
579,0.03,10.0,xiongmaoTV_zheyu,21378
580,0.03,13.0,xiongmaoTV_zheyu,26051
581,1272.84,16.0,xiongmaoTV_zheyu,1672
582,0.52,9.0,xiongmaoTV_zheyu,837
583,307,0.1,xiongmaoTV_zheyu,21
584,6,1.3,xiongmaoTV_zheyu,6773
585,2,3.1,xiongmaoTV_zheyu,3282
586,2,3.0,xiongmaoTV_zheyu,3282
587,174,0.1,xiongmaoTV_zheyu,182
588,0.57,4.6,xiongmaoTV_zheyu,1139
589,6,0.1,xiongmaoTV_zheyu,214
590,2,2.7,xiongmaoTV_zheyu,3451
591,58,0.1,xiongmaoTV_zheyu,834
592,262,0.1,xiongmaoTV_zheyu,127
593,13,1.3,xiongmaoTV_zheyu,2158
594,2,24.0,xiongmaoTV_zheyu,9012
595,0,100.0,xiongmaoTV_zheyu,0
596,7,1.7,xiongmaoTV_zheyu,20168
597,1972.59,4.7,xiongmaoTV_zheyu,12893
598,1972.59,4.7,xiongmaoTV_zheyu,12893
599,1272.84,16.0,xiongmaoTV_zheyu,2319
600,2084,0.1,xiongmaoTV_zheyu,16
601,149649.4,0.1,xiongmaoTV_zheyu,1556
602,169204.9,0.1,xiongmaoTV_zheyu,1114
603,318854.3,0.1,xiongmaoTV_zheyu,1123
604,1894.3,25.0,xiongmaoTV_zheyu,8510
605,2141.83,14.0,xiongmaoTV_zheyu,5978
606,650.18,0.1,xiongmaoTV_zheyu,468
607,80,1.1,xiongmaoTV_zheyu,10801
608,0,100.0,xiongmaoTV_zheyu,1
609,251,0.1,xiongmaoTV_zheyu,463
610,34636.46,0.1,xiongmaoTV_zheyu,344
611,0,100.0,xiongmaoTV_zheyu,1
612,6.89,2.3,WenrRuiJ,300
613,22.54,6.0,WenrRuiJ,715
614,81808.02,0.1,WenrRuiJ,2123
615,71,0.6,WenrRuiJ,6973
616,16,0.1,WenrRuiJ,16
617,0.47,12.0,WenrRuiJ,8720
