,data,percent,player,rank
694,290,0.1,DouYuTv_208001,110
695,13,2.8,DouYuTv_208001,6267
696,2,28.0,DouYuTv_208001,23002
697,0,100.0,DouYuTv_208001,null
698,11,0.4,DouYuTv_208001,21986
699,2080.18,1.9,DouYuTv_208001,9123
700,2080.18,1.9,DouYuTv_208001,9123
701,892.54,44.0,DouYuTv_208001,46523
702,2078,0.1,DouYuTv_208001,74
703,224997.3,0.5,DouYuTv_208001,3333
704,148123.7,0.3,DouYuTv_208001,5405
705,373120.9,0.5,DouYuTv_208001,4145
706,1388.87,44.0,DouYuTv_208001,51140
707,914.34,51.0,DouYuTv_208001,86971
708,983.86,0.1,DouYuTv_208001,201
709,146,0.3,DouYuTv_208001,5473
710,0,100.0,DouYuTv_208001,1
711,322,0.1,DouYuTv_208001,705
712,43880.99,0.1,DouYuTv_208001,560
713,0,100.0,DouYuTv_208001,1
714,3.44,13.0,Harrvv,6872
715,21.52,7.0,Harrvv,2409
716,87457.02,0.2,Harrvv,5998
717,79,0.8,Harrvv,15770
718,17,0.1,Harrvv,63
719,0.52,8.0,Harrvv,7551
720,33,0.1,Harrvv,1575
721,41.77,16.0,Harrvv,5723
722,62,1.5,Harrvv,25040
723,2502,0.1,Harrvv,69
724,2517.74,0.1,Harrvv,43
725,69,100.0,Harrvv,null
726,282.87,21.0,Harrvv,12752
727,0.92,14.0,Harrvv,8209
728,0.68,63.0,Harrvv,137322
729,2.7,19.0,Harrvv,9945
730,2825.11,39.0,Harrvv,43910
731,0,100.0,Harrvv,1
732,0,100.0,Harrvv,71907
733,0,100.0,Harrvv,56108
734,1107.05,26.0,Harrvv,12402
735,0.42,16.0,Harrvv,5723
736,213,0.1,Harrvv,225
737,3,9.0,Harrvv,48300
738,0,100.0,Harrvv,56090
739,0,100.0,Harrvv,56108
740,73,0.2,Harrvv,3475
741,0.34,15.0,Harrvv,20061
742,0,100.0,Harrvv,65910
743,0,100.0,Harrvv,71907
744,17,4.1,Harrvv,11394
745,111,0.2,Harrvv,2919
746,10,8.0,Harrvv,17926
747,3,6.0,Harrvv,8578
748,0,100.0,Harrvv,null
749,14,0.1,Harrvv,10876
750,1963.86,9.0,Harrvv,38258
751,1963.86,9.0,Harrvv,38258
752,1107.05,25.0,Harrvv,15601
753,2073,0.1,Harrvv,63
754,164245.3,0.6,Harrvv,6126
755,58938.55,2.5,Harrvv,37304
756,223183.8,0.8,Harrvv,12589
757,2079.05,17.0,Harrvv,9743
758,746.06,57.0,Harrvv,103176
759,534.9,1.3,Harrvv,5384
760,54,4.2,Harrvv,48205
761,0,100.0,Harrvv,1
762,82,1.7,Harrvv,28302
763,22346.93,0.1,Harrvv,3993
764,0,100.0,Harrvv,1
765,7.24,2.5,YtLoveFreedom,1141
766,27.17,4.6,YtLoveFreedom,1283
767,99285.38,0.1,YtLoveFreedom,3096
768,92,0.5,YtLoveFreedom,8720
769,25,0.1,YtLoveFreedom,92
770,0.71,7.0,YtLoveFreedom,3724
771,35,0.1,YtLoveFreedom,974
772,38.04,17.0,YtLoveFreedom,6586
773,67,1.2,YtLoveFreedom,18396
774,2507,0.1,YtLoveFreedom,82
775,2521.97,0.1,YtLoveFreedom,29
776,27,100.0,YtLoveFreedom,null
777,575.15,4.2,YtLoveFreedom,1182
778,3.98,0.9,YtLoveFreedom,411
779,0.77,61.0,YtLoveFreedom,133646
780,5.27,4.1,YtLoveFreedom,1228
781,4365.69,17.0,YtLoveFreedom,10454
782,0,100.0,YtLoveFreedom,1
783,0.03,15.0,YtLoveFreedom,45061
784,0,100.0,YtLoveFreedom,56108
785,1079.19,28.0,YtLoveFreedom,13942
786,0.38,17.0,YtLoveFreedom,6586
787,485,0.1,YtLoveFreedom,92
788,5,2.3,YtLoveFreedom,21206
789,0,100.0,YtLoveFreedom,56090
790,0,100.0,YtLoveFreedom,56108
791,366,0.1,YtLoveFreedom,69
792,0.75,2.7,YtLoveFreedom,706
793,2,4.3,YtLoveFreedom,10790
794,3,2.1,YtLoveFreedom,6908
795,34,0.7,YtLoveFreedom,4940
796,64,0.7,YtLoveFreedom,6986
797,14,1.8,YtLoveFreedom,4037
798,5,1.1,YtLoveFreedom,1648
799,0,100.0,YtLoveFreedom,null
800,12,0.1,YtLoveFreedom,15496
801,2073.17,2.0,YtLoveFreedom,9526
802,2073.17,2.0,YtLoveFreedom,9526
803,1079.19,27.0,YtLoveFreedom,17329
804,2064,0.1,YtLoveFreedom,92
805,170601.7,0.6,YtLoveFreedom,4839
806,231041.8,0.1,YtLoveFreedom,1856
807,401643.4,0.4,YtLoveFreedom,3801
808,1854.37,23.0,YtLoveFreedom,15636
809,2511.32,15.0,YtLoveFreedom,11819
810,994.24,0.1,YtLoveFreedom,83
811,71,2.3,YtLoveFreedom,29306
812,0,100.0,YtLoveFreedom,1
813,169,0.2,YtLoveFreedom,4463
814,52914.14,0.1,YtLoveFreedom,306
815,0,100.0,YtLoveFreedom,1
816,3.93,11.0,HY-920806,4800
817,15.15,9.0,HY-920806,4434
818,82120.85,0.2,HY-920806,5570
819,66,1.3,HY-920806,19921
820,10,0.1,HY-920806,80
821,0.32,16.0,HY-920806,26726
822,31,0.1,HY-920806,1336
823,46.97,15.0,HY-920806,2982
824,56,1.9,HY-920806,26865
825,2504,0.1,HY-920806,88
826,2504.39,0.1,HY-920806,31
827,69,100.0,HY-920806,null
828,365.98,13.0,HY-920806,5684
829,1.5,6.0,HY-920806,3944
830,1.14,44.0,HY-920806,86273
831,3.33,12.0,HY-920806,5312
832,4777.5,13.0,HY-920806,7614
833,0,100.0,HY-920806,1
834,0.05,13.0,HY-920806,30211
835,0,100.0,HY-920806,56108
836,1244.26,18.0,HY-920806,4571
837,0.47,15.0,HY-920806,2981
838,220,0.1,HY-920806,249
839,8,0.5,HY-920806,7315
840,0,100.0,HY-920806,56090
841,0,100.0,HY-920806,56108
842,99,0.1,HY-920806,1769
843,0.45,10.0,HY-920806,6295
844,1,16.0,HY-920806,25586
845,3,2.1,HY-920806,6908
846,21,2.5,HY-920806,12430
847,134,0.1,HY-920806,1191
848,11,6.0,HY-920806,12916
849,2,28.0,HY-920806,23002
850,0,100.0,HY-920806,null
851,8,3.9,HY-920806,56818
852,1969.4,8.0,HY-920806,33035
853,1969.4,8.0,HY-920806,33035
854,1244.26,17.0,HY-920806,6310
855,2073,0.1,HY-920806,80
856,132630.1,0.7,HY-920806,7700
857,182685.3,0.2,HY-920806,3292
858,315315.3,0.5,HY-920806,5459
859,2009.55,19.0,HY-920806,10666
860,2767.96,13.0,HY-920806,8743
861,717.37,0.6,HY-920806,2527
862,75,2.0,HY-920806,26350
863,0,100.0,HY-920806,1
864,240,0.1,HY-920806,1699
865,24154.85,0.1,HY-920806,2730
866,0,100.0,HY-920806,1
867,3.43,13.0,STM0001,6660
868,13.48,10.0,STM0001,5421
869,185359.3,0.1,STM0001,294
870,178,0.1,STM0001,1069
871,24,0.1,STM0001,124
872,0.45,12.0,STM0001,15534
873,53,0.1,STM0001,256
874,29.78,24.0,STM0001,14627
875,154,0.1,STM0001,1740
876,2491,0.1,STM0001,105
877,2491.44,0.1,STM0001,33
878,105,100.0,STM0001,null
879,316.46,17.0,STM0001,9107
880,0.86,15.0,STM0001,8699
881,1.32,38.0,STM0001,64672
882,2.97,17.0,STM0001,7505
883,2160.74,55.0,STM0001,83381
884,0,100.0,STM0001,1
885,0.05,13.0,STM0001,25650
886,0.01,12.0,STM0001,55778
887,1041.34,30.0,STM0001,17655
888,0.3,24.0,STM0001,14625
889,528,0.1,STM0001,76
890,16,0.1,STM0001,935
891,1,14.0,STM0001,14915
892,1,14.0,STM0001,14917
893,153,0.1,STM0001,768
894,0.29,22.0,STM0001,31148
895,2,4.3,STM0001,10790
896,9,0.2,STM0001,814
897,31,0.9,STM0001,5924
898,207,0.1,STM0001,384
899,13,2.8,STM0001,6267
900,3,6.0,STM0001,8578
901,0,100.0,STM0001,null
902,12,0.1,STM0001,15496
903,1962.68,9.0,STM0001,39454
904,1962.68,9.0,STM0001,39454
905,1041.34,30.0,STM0001,21338
906,2047,0.1,STM0001,124
907,163726.8,0.6,STM0001,5161
908,220885.1,0.1,STM0001,2088
909,384611.9,0.4,STM0001,3994
910,919.81,72.0,STM0001,126153
911,1240.93,39.0,STM0001,57538
912,573.87,1.1,STM0001,4519
913,235,0.1,STM0001,1386
914,0,100.0,STM0001,1
915,417,0.1,STM0001,257
916,56330.5,0.1,STM0001,239
917,0,100.0,STM0001,1
918,3.89,11.0,TGCGG,5295
919,7.09,14.0,TGCGG,16783
920,108950.4,0.1,TGCGG,2941
921,127,0.2,TGCGG,4050
922,9,0.1,TGCGG,147
923,0.29,16.0,TGCGG,27528
924,31,0.1,TGCGG,1874
925,24.41,30.0,TGCGG,30074
926,118,0.2,TGCGG,4707
927,2489,0.1,TGCGG,106
928,2489.91,0.1,TGCGG,93
929,106,100.0,TGCGG,null
930,408.58,10.0,TGCGG,4463
931,1.61,4.7,TGCGG,3581
932,0.66,65.0,TGCGG,146461
933,3.61,11.0,TGCGG,4571
934,2320,51.0,TGCGG,73677
935,0,100.0,TGCGG,1
936,0.02,16.0,TGCGG,64247
937,0.01,12.0,TGCGG,54696
938,857.88,48.0,TGCGG,56432
939,0.24,30.0,TGCGG,30082
940,459,0.1,TGCGG,30
941,13,0.1,TGCGG,1756
942,1,14.0,TGCGG,14915
943,1,14.0,TGCGG,14917
944,204,0.1,TGCGG,463
945,0.44,10.0,TGCGG,5953
946,0,100.0,TGCGG,65910
947,2,6.0,TGCGG,13501
948,38,0.5,TGCGG,3388
949,154,0.1,TGCGG,1714
950,18,0.3,TGCGG,757
951,3,6.0,TGCGG,8578
952,0,100.0,TGCGG,null
953,12,0.1,TGCGG,21986
954,1975.74,6.0,TGCGG,27429
955,1975.74,6.0,TGCGG,27429
956,857.88,48.0,TGCGG,59561
957,2036,0.1,TGCGG,147
958,147674.6,0.6,TGCGG,7328
959,146965.7,0.3,TGCGG,6318
960,294640.3,0.5,TGCGG,7116
961,1162.79,57.0,TGCGG,89524
962,1157.21,42.0,TGCGG,64270
963,976.18,0.1,TGCGG,297
964,84,1.4,TGCGG,24388
965,0,100.0,TGCGG,1
966,180,0.1,TGCGG,4702
967,51889.2,0.1,TGCGG,418
968,0,100.0,TGCGG,1
969,4.65,7.0,WENXIA1314,3304
970,22.22,6.0,WENXIA1314,2032
971,80234.59,0.3,WENXIA1314,5959
972,63,1.5,WENXIA1314,22069
973,14,0.1,WENXIA1314,99
974,0.45,12.0,WENXIA1314,15543
975,31,0.1,WENXIA1314,1336
976,49.21,15.0,WENXIA1314,2379
977,49,2.7,WENXIA1314,34861
978,2482,0.1,WENXIA1314,111
979,2481.57,0.1,WENXIA1314,37
980,74,100.0,WENXIA1314,null
981,398.62,11.0,WENXIA1314,4347
982,0.7,17.0,WENXIA1314,12064
983,1.54,31.0,WENXIA1314,44191
984,3.62,11.0,WENXIA1314,4206
985,12964.63,0.5,WENXIA1314,1706
986,0,100.0,WENXIA1314,1
987,0,100.0,WENXIA1314,71907
988,0.05,8.0,WENXIA1314,14376
989,1273.56,17.0,WENXIA1314,3677
990,0.49,15.0,WENXIA1314,2379
991,228,0.1,WENXIA1314,624
992,12,0.1,WENXIA1314,2275
993,3,0.7,WENXIA1314,1296
994,3,0.7,WENXIA1314,1299
995,44,0.6,WENXIA1314,6217
996,0.19,41.0,WENXIA1314,90605
997,0,100.0,WENXIA1314,65910
998,0,100.0,WENXIA1314,71907
999,41,0.4,WENXIA1314,3388
1000,85,0.3,WENXIA1314,3722
1001,11,6.0,WENXIA1314,12916
1002,2,28.0,WENXIA1314,23002
1003,0,100.0,WENXIA1314,null
1004,7,7.0,WENXIA1314,74536
1005,2049.6,2.3,WENXIA1314,11161
1006,2049.6,2.3,WENXIA1314,11161
1007,1273.56,16.0,WENXIA1314,5143
1008,2061,0.1,WENXIA1314,99
1009,600084.8,0.3,WENXIA1314,1516
1010,216687.2,0.1,WENXIA1314,2188
1011,816771.9,0.2,WENXIA1314,1262
1012,9525.15,0.5,WENXIA1314,1690
1013,3439.48,8.0,WENXIA1314,4116
1014,640.27,0.8,WENXIA1314,3407
1015,97,0.9,WENXIA1314,15298
1016,0,100.0,WENXIA1314,1
1017,175,0.2,WENXIA1314,4050
1018,25113.14,0.1,WENXIA1314,2467
1019,0,100.0,WENXIA1314,1
1020,4.38,8.0,Liu_DoMiNi,3770
1021,13.51,10.0,Liu_DoMiNi,5397
1022,78417.25,0.3,Liu_DoMiNi,6375
1023,74,0.9,Liu_DoMiNi,15272
1024,10,0.1,Liu_DoMiNi,188
1025,0.4,13.0,Liu_DoMiNi,16789
1026,25,0.1,Liu_DoMiNi,2297
1027,33.78,23.0,Liu_DoMiNi,9638
1028,64,1.3,Liu_DoMiNi,20417
1029,2467,0.1,Liu_DoMiNi,133
1030,2466.83,0.1,Liu_DoMiNi,41
1031,87,100.0,Liu_DoMiNi,null
1032,394.75,11.0,Liu_DoMiNi,4487
1033,3.27,1.1,Liu_DoMiNi,806
1034,0.74,62.0,Liu_DoMiNi,136958
1035,3.78,10.0,Liu_DoMiNi,3696
1036,4157.43,19.0,Liu_DoMiNi,12423
1037,0,100.0,Liu_DoMiNi,1
1038,0,100.0,Liu_DoMiNi,71907
1039,0,100.0,Liu_DoMiNi,56108
1040,1059.69,29.0,Liu_DoMiNi,15801
1041,0.34,18.0,Liu_DoMiNi,9631
1042,280,0.1,Liu_DoMiNi,65
1043,5,2.3,Liu_DoMiNi,21206
1044,0,100.0,Liu_DoMiNi,56090
1045,0,100.0,Liu_DoMiNi,56108
1046,242,0.1,Liu_DoMiNi,247
1047,0.86,2.1,Liu_DoMiNi,189
1048,1,16.0,Liu_DoMiNi,25586
1049,0,100.0,Liu_DoMiNi,71907
1050,72,0.1,Liu_DoMiNi,944
1051,157,0.1,Liu_DoMiNi,788
1052,13,2.8,Liu_DoMiNi,6267
1053,3,6.0,Liu_DoMiNi,8578
1054,0,100.0,Liu_DoMiNi,null
1055,6,11.0,Liu_DoMiNi,94347
1056,2006,3.5,Liu_DoMiNi,16698
1057,2006,3.5,Liu_DoMiNi,16698
1058,1059.69,28.0,Liu_DoMiNi,19322
1059,2021,0.1,Liu_DoMiNi,188
1060,140748.9,0.7,Liu_DoMiNi,6873
1061,166900.7,0.2,Liu_DoMiNi,4061
1062,307649.6,0.5,Liu_DoMiNi,5758
1063,1902.01,22.0,Liu_DoMiNi,13805
1064,2255.42,18.0,Liu_DoMiNi,16039
1065,626.76,0.8,Liu_DoMiNi,3587
1066,55,4.0,Liu_DoMiNi,46675
1067,0,100.0,Liu_DoMiNi,1
1068,93,1.2,Liu_DoMiNi,19626
1069,29211.5,0.1,Liu_DoMiNi,1673
1070,0,100.0,Liu_DoMiNi,1
1071,8.62,1.7,xiaoxiao-WE,725
1072,31.58,4.3,xiaoxiao-WE,818
1073,46525.28,1.4,xiaoxiao-WE,23625
1074,38,4.7,xiaoxiao-WE,56184
1075,12,null,xiaoxiao-WE,194
1076,0.63,8.0,xiaoxiao-WE,5583
1077,19,0.2,xiaoxiao-WE,4425
1078,50,15.0,xiaoxiao-WE,1944
1079,26,9.0,xiaoxiao-WE,92952
1080,2464,0.1,xiaoxiao-WE,139
1081,2468.88,0.1,xiaoxiao-WE,39
1082,68,100.0,xiaoxiao-WE,null
1083,597.97,3.7,xiaoxiao-WE,1008
1084,5.16,0.3,xiaoxiao-WE,131
1085,0.47,72.0,xiaoxiao-WE,159943
1086,5.89,3.4,xiaoxiao-WE,768
1087,4000.03,20.0,xiaoxiao-WE,14264
1088,0,null,xiaoxiao-WE,1
1089,0.03,15.0,xiaoxiao-WE,52623
1090,0.03,10.0,xiaoxiao-WE,35104
1091,1224.35,19.0,xiaoxiao-WE,5283
1092,0.5,15.0,xiaoxiao-WE,1944
1093,224,0.1,xiaoxiao-WE,70
1094,3,9.0,xiaoxiao-WE,48300
1095,1,null,xiaoxiao-WE,14915
1096,1,null,xiaoxiao-WE,14917
1097,196,0.1,xiaoxiao-WE,438
1098,0.88,2.1,xiaoxiao-WE,143
1099,1,null,xiaoxiao-WE,25586
1100,1,null,xiaoxiao-WE,29684
1101,45,0.3,xiaoxiao-WE,2835
1102,84,0.3,xiaoxiao-WE,3836
1103,14,1.8,xiaoxiao-WE,4037
1104,2,null,xiaoxiao-WE,23002
1105,0,100.0,xiaoxiao-WE,null
1106,5,17.0,xiaoxiao-WE,115559
1107,1955.9,11.0,xiaoxiao-WE,46641
1108,1955.9,11.0,xiaoxiao-WE,46641
1109,1224.35,18.0,xiaoxiao-WE,7228
1110,2019,0.1,xiaoxiao-WE,194
1111,74203.05,1.9,xiaoxiao-WE,24623
1112,77798.09,1.3,xiaoxiao-WE,21157
1113,152001.1,1.6,xiaoxiao-WE,22689
1114,1952.71,20.0,xiaoxiao-WE,12169
1115,2047.32,21.0,xiaoxiao-WE,20692
1116,853.86,0.3,xiaoxiao-WE,1331
1117,18,23.0,xiaoxiao-WE,139850
1118,0,null,xiaoxiao-WE,1
1119,63,3.6,xiaoxiao-WE,42239
1120,22722.82,0.1,xiaoxiao-WE,3204
1121,0,null,xiaoxiao-WE,1
1122,3.75,11.0,T-Police,5299
1123,24.53,6.0,T-Police,1660
1124,61495.51,0.6,T-Police,12268
1125,53,2.3,T-Police,31385
1126,13,0.1,T-Police,125
1127,0.46,12.0,T-Police,15311
1128,28,0.1,T-Police,1707
1129,52.83,9.0,T-Police,1636
1130,40,4.1,T-Police,49824
1131,2457,0.1,T-Police,151
1132,2457.37,0.1,T-Police,45
1133,106,100.0,T-Police,null
1134,330.18,16.0,T-Police,7921
1135,1.34,6.0,T-Police,4660
1136,0.68,63.0,T-Police,143964
1137,2.83,18.0,T-Police,8597
1138,5350.74,10.0,T-Police,5211
1139,0,100.0,T-Police,1
1140,0.04,14.0,T-Police,39097
1141,0.02,11.0,T-Police,44247
1142,1160.29,22.0,T-Police,8187
1143,0.53,9.0,T-Police,1636
1144,150,0.2,T-Police,1279
1145,6,1.3,T-Police,14483
1146,1,14.0,T-Police,14915
1147,1,14.0,T-Police,14917
1148,71,0.2,T-Police,3013
1149,0.47,10.0,T-Police,5454
1150,8,0.1,T-Police,469
1151,2,6.0,T-Police,13501
1152,6,26.0,T-Police,64171
1153,42,2.5,T-Police,16742
1154,11,6.0,T-Police,12916
1155,4,2.2,T-Police,3746
1156,0,100.0,T-Police,null
1157,9,2.1,T-Police,42580
1158,1882.58,24.0,T-Police,88886
1159,1882.58,24.0,T-Police,88886
1160,1160.29,22.0,T-Police,10790
1161,2047,0.1,T-Police,125
1162,95052.98,1.2,T-Police,15058
1163,188536.4,0.2,T-Police,3058
1164,283589.4,0.6,T-Police,6738
1165,1793.45,25.0,T-Police,18181
1166,3557.29,7.0,T-Police,3651
1167,454.39,2.0,T-Police,8264
1168,36,10.0,T-Police,83987
1169,0,100.0,T-Police,1
1170,147,0.2,T-Police,6514
1171,17499.35,0.2,T-Police,5906
1172,0,100.0,T-Police,1
1173,1.58,40.0,MCDrw,45170
1174,5.68,15.0,MCDrw,20356
1175,120335.5,0.1,MCDrw,1914
1176,88,0.6,MCDrw,11148
1177,5,0.5,MCDrw,102
1178,0.1,21.0,MCDrw,58590
1179,52,0.1,MCDrw,323
1180,59.09,9.0,MCDrw,815
1181,83,0.7,MCDrw,12395
1182,2456,0.1,MCDrw,161
1183,2455.65,0.1,MCDrw,59
1184,136,100.0,MCDrw,null
1185,180.57,43.0,MCDrw,47900
1186,0.38,31.0,MCDrw,38343
1187,2.17,18.0,MCDrw,16446
1188,1.49,44.0,MCDrw,49014
1189,4061.85,20.0,MCDrw,15103
1190,0,100.0,MCDrw,1
1191,0.03,15.0,MCDrw,40865
1192,0,100.0,MCDrw,56108
1193,1367.45,13.0,MCDrw,1885
1194,0.59,9.0,MCDrw,815
1195,131,0.3,MCDrw,3213
1196,10,0.2,MCDrw,3922
1197,0,100.0,MCDrw,56090
1198,0,100.0,MCDrw,56108
1199,33,1.0,MCDrw,10134
1200,0.25,31.0,MCDrw,47905
1201,1,16.0,MCDrw,25586
1202,3,2.1,MCDrw,6908
1203,7,22.0,MCDrw,73566
1204,25,8.0,MCDrw,60343
1205,7,22.0,MCDrw,47560
1206,2,28.0,MCDrw,23002
1207,0,100.0,MCDrw,null
1208,14,0.1,MCDrw,10876
1209,1980.02,6.0,MCDrw,24553
1210,1980.02,6.0,MCDrw,24553
1211,1367.45,12.0,MCDrw,2619
1212,2060,0.1,MCDrw,102
1213,116210.8,0.8,MCDrw,10980
1214,241232.4,0.1,MCDrw,2115
1215,357443.2,0.5,MCDrw,5047
1216,1320.58,47.0,MCDrw,60033
1217,2741.28,13.0,MCDrw,10431
1218,268.57,11.0,MCDrw,41379
1219,191,0.1,MCDrw,3429
1220,0,100.0,MCDrw,1
1221,240,0.1,MCDrw,2063
1222,15890.08,0.3,MCDrw,8276
1223,0,100.0,MCDrw,1
1224,9.78,1.3,KK2313117223,511
1225,55.74,1.5,KK2313117223,95
1226,98493.71,0.1,KK2313117223,3177
1227,61,1.6,KK2313117223,23675
1228,34,0.1,KK2313117223,null
1229,0.69,8.0,KK2313117223,3936
1230,49,0.1,KK2313117223,359
1231,80.33,6.0,KK2313117223,48
1232,27,9.0,KK2313117223,88537
1233,2451,0.1,KK2313117223,null
1234,2450.51,0.1,KK2313117223,47
1235,0,100.0,KK2313117223,null
1236,449.99,8.0,KK2313117223,2909
1237,1.54,4.8,KK2313117223,3823
1238,0.56,67.0,KK2313117223,154514
1239,4.33,7.0,KK2313117223,2468
1240,5516.14,9.0,KK2313117223,4767
1241,0,100.0,KK2313117223,1
1242,0.03,15.0,KK2313117223,44944
1243,0.02,11.0,KK2313117223,47152
1244,1614.65,7.0,KK2313117223,103
1245,0.8,7.0,KK2313117223,48
1246,264,0.1,KK2313117223,null
1247,2,17.0,KK2313117223,72965
1248,1,14.0,KK2313117223,14915
1249,1,14.0,KK2313117223,14917
1250,94,0.1,KK2313117223,1938
1251,0.36,14.0,KK2313117223,14401
1252,3,1.4,KK2313117223,5114
1253,2,6.0,KK2313117223,13501
1254,23,2.0,KK2313117223,10538
1255,71,0.5,KK2313117223,5592
1256,10,8.0,KK2313117223,17926
1257,2,28.0,KK2313117223,23002
1258,0,100.0,KK2313117223,null
1259,6,11.0,KK2313117223,94347
1260,2197.31,0.1,KK2313117223,337
1261,2197.31,0.1,KK2313117223,337
1262,1614.65,6.0,KK2313117223,171
1263,2048,0.1,KK2313117223,null
1264,125553.8,0.7,KK2313117223,8537
1265,210930.5,0.1,KK2313117223,2321
1266,336484.3,0.5,KK2313117223,4892
1267,2058.26,17.0,KK2313117223,9611
1268,3457.88,8.0,KK2313117223,4032
1269,455.21,2.0,KK2313117223,8208
1270,34,10.0,KK2313117223,89455
1271,0,100.0,KK2313117223,1
1272,183,0.1,KK2313117223,3614
1273,27449.64,0.1,KK2313117223,1951
1274,0,100.0,KK2313117223,1
1275,5.29,5.0,Arcarry,2413
1276,16.67,9.0,Arcarry,3786
1277,84223.64,0.2,Arcarry,5171
1278,78,0.8,Arcarry,13398
1279,13,0.1,Arcarry,182
1280,0.38,13.0,Arcarry,18391
1281,34,0.1,Arcarry,1055
1282,43.59,15.0,Arcarry,4035
1283,65,1.3,Arcarry,19727
1284,2450,0.1,Arcarry,174
1285,2450.07,0.1,Arcarry,49
1286,112,100.0,Arcarry,null
1287,479.91,7.0,Arcarry,2349
1288,1.29,7.0,Arcarry,4883
1289,0.77,61.0,Arcarry,133789
1290,4.41,7.0,Arcarry,2325
1291,24106.32,0.4,Arcarry,869
1292,0,100.0,Arcarry,1
1293,0,100.0,Arcarry,71907
1294,0,100.0,Arcarry,56108
1295,1079.79,28.0,Arcarry,13877
1296,0.44,15.0,Arcarry,4025
1297,344,0.1,Arcarry,389
1298,8,0.5,Arcarry,7315
1299,0,100.0,Arcarry,56090
1300,0,100.0,Arcarry,56108
1301,101,0.1,Arcarry,1715
1302,0.29,22.0,Arcarry,29888
1303,1,16.0,Arcarry,25586
1304,0,100.0,Arcarry,71907
1305,21,2.5,Arcarry,12430
1306,48,1.7,Arcarry,12879
1307,18,0.3,Arcarry,757
1308,3,6.0,Arcarry,8578
1309,0,100.0,Arcarry,null
1310,12,0.1,Arcarry,15496
1311,2030.59,2.6,Arcarry,13017
1312,2030.59,2.6,Arcarry,13017
1313,1079.79,27.0,Arcarry,17251
1314,2023,0.1,Arcarry,182
1315,1471415,0.1,Arcarry,97
1316,408878,0.1,Arcarry,404
1317,1880293,0.1,Arcarry,64
1318,18864.29,0.4,Arcarry,895
1319,5242.03,2.2,Arcarry,712
1320,544.36,1.2,Arcarry,5141
1321,60,3.3,Arcarry,40098
1322,0,100.0,Arcarry,1
1323,221,0.1,Arcarry,2153
1324,37433.05,0.1,Arcarry,905
1325,0,100.0,Arcarry,1
1326,4.93,7.0,QI888888,2876
1327,13.25,10.0,QI888888,5519
1328,79955.65,0.3,QI888888,6037
1329,83,0.7,QI888888,11505
1330,11,0.1,QI888888,293
1331,0.35,13.0,QI888888,19386
1332,31,0.1,QI888888,1336
1333,37.35,18.0,QI888888,7234
1334,72,1.0,QI888888,15557
1335,2446,0.1,QI888888,184
1336,2490.1,0.1,QI888888,35
1337,75,100.0,QI888888,null
1338,463.26,8.0,QI888888,2632
1339,1.83,4.2,QI888888,2920
1340,0.94,56.0,QI888888,112855
1341,4.28,7.0,QI888888,2566
1342,2907.4,37.0,QI888888,40398
1343,0,100.0,QI888888,1
1344,0,100.0,QI888888,71907
1345,0,100.0,QI888888,56108
1346,963.32,37.0,QI888888,28418
1347,0.37,18.0,QI888888,7234
1348,355,0.1,QI888888,46
1349,7,0.8,QI888888,10161
1350,0,100.0,QI888888,56090
1351,0,100.0,QI888888,56108
1352,152,0.1,QI888888,776
1353,0.43,10.0,QI888888,7635
1354,9,0.1,QI888888,333
1355,0,100.0,QI888888,71907
1356,63,0.1,QI888888,1297
1357,144,0.1,QI888888,1001
1358,18,0.3,QI888888,757
1359,4,2.2,QI888888,3746
1360,0,100.0,QI888888,null
1361,9,2.1,QI888888,42580
1362,1909.35,18.0,QI888888,72237
1363,1909.35,18.0,QI888888,72237
1364,963.32,37.0,QI888888,32423
1365,1997,0.1,QI888888,293
1366,123951.5,0.8,QI888888,8746
1367,117362.9,0.5,QI888888,9209
1368,241314.5,0.7,QI888888,9141
1369,1493.39,38.0,QI888888,39352
1370,1414.01,34.0,QI888888,46079
1371,792.79,0.4,QI888888,1817
1372,78,1.8,QI888888,24388
1373,0,100.0,QI888888,1
1374,195,0.1,QI888888,3056
1375,38450.54,0.1,QI888888,824
1376,0,100.0,QI888888,1
1377,13.51,0.5,fdfkdsfiweor,217
1378,48.81,2.8,fdfkdsfiweor,195
1379,112283.9,0.1,fdfkdsfiweor,2048
1380,84,0.7,fdfkdsfiweor,11148
1381,41,0.1,fdfkdsfiweor,206
1382,0.76,7.0,fdfkdsfiweor,3076
1383,54,0.1,fdfkdsfiweor,230
1384,64.29,8.0,fdfkdsfiweor,474
1385,43,3.5,fdfkdsfiweor,44096
1386,2443,0.1,fdfkdsfiweor,193
1387,2449.5,0.1,fdfkdsfiweor,51
1388,1,100.0,fdfkdsfiweor,null
1389,706.5,2.3,fdfkdsfiweor,417
1390,2.64,1.9,fdfkdsfiweor,1418
1391,0.36,74.0,fdfkdsfiweor,165423
1392,6.92,2.2,fdfkdsfiweor,335
1393,3896.82,21.0,fdfkdsfiweor,15700
1394,0,100.0,fdfkdsfiweor,1
1395,0.01,17.0,fdfkdsfiweor,68711
1396,0,100.0,fdfkdsfiweor,56108
1397,1336.71,14.0,fdfkdsfiweor,2277
1398,0.64,8.0,fdfkdsfiweor,470
1399,581,0.1,fdfkdsfiweor,438
