,data,percent,player,rank
161,23,19.0,mirskele3521,99258
162,2344,0.1,mirskele3521,74
163,2343.59,0.1,mirskele3521,17
164,49,null,mirskele3521,0
165,796.84,1.0,mirskele3521,58
166,2.22,1.1,mirskele3521,789
167,1.98,40.0,mirskele3521,50064
168,6.12,1.5,mirskele3521,129
169,4502.7,14.0,mirskele3521,6470
170,0.45,9.0,mirskele3521,1834
171,0,100.0,mirskele3521,38909
172,0,100.0,mirskele3521,77250
173,1310.97,12.0,mirskele3521,1995
174,0.68,8.0,mirskele3521,920
175,245,0.1,mirskele3521,123
176,20,1.8,mirskele3521,13391
177,0,100.0,mirskele3521,62710
178,0,100.0,mirskele3521,77250
179,89,0.1,mirskele3521,762
180,0.36,13.0,mirskele3521,10068
181,1,null,mirskele3521,24168
182,0,null,mirskele3521,38909
183,54,0.3,mirskele3521,2422
184,245,0.1,mirskele3521,123
185,14,1.5,mirskele3521,2567
186,2,null,mirskele3521,25653
187,0,100.0,mirskele3521,0
188,4,18.0,mirskele3521,90956
189,1969.23,8.0,mirskele3521,26439
190,1969.23,8.0,mirskele3521,26439
191,1310.97,12.0,mirskele3521,2984
192,1929,0.1,mirskele3521,99
193,101057.9,1.5,mirskele3521,10472
194,79050.09,2.3,mirskele3521,17633
195,180108,1.7,mirskele3521,12902
196,2526.45,9.0,mirskele3521,2035
197,1976.25,22.0,mirskele3521,20359
198,423.64,1.9,mirskele3521,7312
199,79,7.0,mirskele3521,37924
200,18,0.6,mirskele3521,4402
201,188,0.2,mirskele3521,1590
202,31873.51,0.1,mirskele3521,745
203,163,0.1,mirskele3521,602
204,8.42,1.3,MYLCCK,185
205,29.79,6.0,MYLCCK,689
206,55689.04,1.7,MYLCCK,12925
207,47,6.0,MYLCCK,33605
208,14,0.1,MYLCCK,153
209,0.52,8.0,MYLCCK,4509
210,27,0.3,MYLCCK,3479
211,57.45,12.0,MYLCCK,3065
212,33,11.0,MYLCCK,59620
213,2341,0.1,MYLCCK,73
214,2350.21,0.1,MYLCCK,13
215,46,0.2,MYLCCK,0
216,721.47,1.4,MYLCCK,131
217,3.66,0.4,MYLCCK,116
218,0.6,85.0,MYLCCK,155935
219,5.91,1.9,MYLCCK,168
220,4634.27,13.0,MYLCCK,5562
221,0.17,37.0,MYLCCK,66426
222,0,100.0,MYLCCK,38909
223,0,100.0,MYLCCK,77250
224,1184.87,18.0,MYLCCK,6086
225,0.57,13.0,MYLCCK,3065
226,278,0.1,MYLCCK,21
227,16,3.7,MYLCCK,22899
228,0,100.0,MYLCCK,62710
229,0,100.0,MYLCCK,77250
230,172,0.1,MYLCCK,167
231,0.62,2.9,MYLCCK,1022
232,2,6.0,MYLCCK,9410
233,0,100.0,MYLCCK,38909
234,22,6.0,MYLCCK,22083
235,102,0.3,MYLCCK,2765
236,15,0.9,MYLCCK,1611
237,3,7.0,MYLCCK,4417
238,0,100.0,MYLCCK,0
239,8,0.6,MYLCCK,19451
240,1942.34,16.0,MYLCCK,48879
241,1942.34,16.0,MYLCCK,48879
242,1184.87,18.0,MYLCCK,8219
243,1909,0.1,MYLCCK,153
244,138343.1,0.5,MYLCCK,3710
245,79467.73,2.3,MYLCCK,17388
246,217810.8,0.8,MYLCCK,7340
247,2943.47,4.5,MYLCCK,493
248,1690.8,29.0,MYLCCK,32346
249,681.07,0.2,MYLCCK,563
250,28,32.0,MYLCCK,127811
251,8,7.0,MYLCCK,33125
252,66,6.0,MYLCCK,31214
253,33909.27,0.1,MYLCCK,594
254,164,0.1,MYLCCK,588
255,7.68,1.7,dajier946,265
256,31.67,6.0,dajier946,513
257,82118.18,0.4,dajier946,3546
258,60,3.1,dajier946,19323
259,19,0.1,dajier946,8
260,0.45,14.0,dajier946,9403
261,42,0.1,dajier946,713
262,70,8.0,dajier946,660
263,41,8.0,dajier946,40910
264,2338,0.1,dajier946,6
265,2365.2,0.1,dajier946,7
266,3,null,dajier946,0
267,594.95,2.6,dajier946,461
268,2.32,1.1,dajier946,724
269,2.37,27.0,dajier946,28371
270,5.25,2.5,dajier946,339
271,5471.23,7.0,dajier946,1950
272,0.15,43.0,dajier946,79669
273,0.03,10.0,dajier946,20655
274,0.08,10.0,dajier946,9761
275,1368.64,10.0,dajier946,1118
276,0.7,8.0,dajier946,660
277,315,0.1,dajier946,7
278,22,1.3,dajier946,10451
279,3,1.6,dajier946,2574
280,5,0.7,dajier946,1503
281,139,0.1,dajier946,284
282,0.44,8.0,dajier946,4159
283,7,null,dajier946,297
284,2,null,dajier946,4047
285,33,1.9,dajier946,9461
286,150,0.1,dajier946,748
287,14,1.5,dajier946,2567
288,4,null,dajier946,554
289,0,100.0,dajier946,0
290,8,0.6,dajier946,19451
291,1963.04,10.0,dajier946,31844
292,1963.04,10.0,dajier946,31844
293,1368.64,10.0,dajier946,1696
294,1928,0.1,dajier946,8
295,187847.4,0.2,dajier946,1169
296,140426.4,0.3,dajier946,3503
297,328273.8,0.2,dajier946,1780
298,3130.79,3.4,dajier946,274
299,2340.44,15.0,dajier946,11448
300,673.13,0.2,dajier946,606
301,142,1.3,dajier946,9647
302,9,6.0,dajier946,26577
303,208,0.1,dajier946,1101
304,35696.93,0.1,dajier946,489
305,190,0.1,dajier946,337
306,3.49,10.0,China_Angela,4552
307,22.64,9.0,China_Angela,2047
308,64430.3,1.0,China_Angela,8337
309,53,4.3,China_Angela,25985
310,12,0.1,China_Angela,80
311,0.39,15.0,China_Angela,13778
312,31,0.2,China_Angela,2165
313,58.49,12.0,China_Angela,2770
314,41,8.0,China_Angela,40910
315,2330,0.1,China_Angela,102
316,2359.81,0.1,China_Angela,9
317,43,null,China_Angela,0
318,351.61,12.0,China_Angela,5895
319,1.38,3.3,China_Angela,1819
320,3.02,16.0,China_Angela,10308
321,2.7,14.0,China_Angela,7475
322,3932.16,21.0,China_Angela,13436
323,0.23,27.0,China_Angela,35935
324,0,100.0,China_Angela,38909
325,0.08,10.0,China_Angela,12237
326,1215.67,17.0,China_Angela,4702
327,0.58,12.0,China_Angela,2768
328,143,0.4,China_Angela,1055
329,30,0.4,China_Angela,4160
330,3,1.6,China_Angela,2574
331,4,1.5,China_Angela,3141
332,73,0.2,China_Angela,1183
333,0.51,3.8,China_Angela,2198
334,2,null,China_Angela,9410
335,0,null,China_Angela,38909
336,37,1.2,China_Angela,7096
337,58,2.2,China_Angela,12506
338,9,13.0,China_Angela,22063
339,3,null,China_Angela,4417
340,0,100.0,China_Angela,0
341,8,0.6,China_Angela,19451
342,2137.27,1.4,China_Angela,4970
343,2137.27,1.4,China_Angela,4970
344,1215.67,17.0,China_Angela,6529
345,1940,0.1,China_Angela,80
346,118751.9,0.8,China_Angela,6315
347,89652.45,1.6,China_Angela,12844
348,208404.3,1.0,China_Angela,8373
349,2240.6,14.0,China_Angela,5550
350,1691.56,29.0,China_Angela,32307
351,677.42,0.2,China_Angela,582
352,160,0.9,China_Angela,6715
353,12,2.3,China_Angela,14017
354,195,0.1,China_Angela,1393
355,18635.23,0.4,China_Angela,4455
356,90,0.4,China_Angela,4337
357,5.61,3.5,NOKARAFK,1179
358,27.27,7.0,NOKARAFK,1090
359,106306,0.1,NOKARAFK,1775
360,77,1.4,NOKARAFK,11891
361,21,0.1,NOKARAFK,158
362,0.41,14.0,NOKARAFK,11659
363,51,0.1,NOKARAFK,423
364,66.23,10.0,NOKARAFK,1148
365,56,3.5,NOKARAFK,24080
366,2328,0.1,NOKARAFK,112
367,2327.78,0.1,NOKARAFK,49
368,24,0.2,NOKARAFK,0
369,487.2,4.8,NOKARAFK,1692
370,1.66,2.5,NOKARAFK,1656
371,2.64,22.0,NOKARAFK,21657
372,4.08,4.7,NOKARAFK,1706
373,5526.54,7.0,NOKARAFK,2267
374,0.23,27.0,NOKARAFK,25201
375,0,100.0,NOKARAFK,38909
376,0,100.0,NOKARAFK,77250
377,1380.6,10.0,NOKARAFK,1143
378,0.66,10.0,NOKARAFK,1148
379,314,0.1,NOKARAFK,87
380,18,2.5,NOKARAFK,17458
381,0,100.0,NOKARAFK,62710
382,0,100.0,NOKARAFK,77250
383,128,0.1,NOKARAFK,525
384,0.41,9.0,NOKARAFK,7701
385,2,6.0,NOKARAFK,9410
386,0,100.0,NOKARAFK,38909
387,39,1.0,NOKARAFK,81064
388,181,0.1,NOKARAFK,923
389,13,2.3,NOKARAFK,6332
390,5,0.2,NOKARAFK,139
391,0,100.0,NOKARAFK,0
392,9,0.2,NOKARAFK,19451
393,1941.62,16.0,NOKARAFK,49260
394,1941.62,16.0,NOKARAFK,49260
395,1380.6,10.0,NOKARAFK,1729
396,1910,0.1,NOKARAFK,158
397,184937,0.2,NOKARAFK,1712
398,240606.9,0.1,NOKARAFK,799
399,425543.9,0.1,NOKARAFK,922
400,2401.78,11.0,NOKARAFK,3688
401,3124.76,8.0,NOKARAFK,4417
402,408.29,2.2,NOKARAFK,8916
403,203,0.4,NOKARAFK,4453
404,18,0.6,NOKARAFK,4402
405,360,0.1,NOKARAFK,161
406,37514.42,0.1,NOKARAFK,621
407,174,0.1,NOKARAFK,777
408,2.26,22.0,ShaYu_LaJiao,18724
409,29.63,6.0,ShaYu_LaJiao,703
410,114999.7,0.1,ShaYu_LaJiao,886
411,81,1.3,ShaYu_LaJiao,8482
412,24,0.1,ShaYu_LaJiao,25
413,0.38,15.0,ShaYu_LaJiao,13983
414,63,0.1,ShaYu_LaJiao,119
415,77.78,7.0,ShaYu_LaJiao,191
416,57,3.3,ShaYu_LaJiao,20171
417,2323,0.1,ShaYu_LaJiao,69
418,2384.09,0.1,ShaYu_LaJiao,5
419,2,null,ShaYu_LaJiao,0
420,227.85,30.0,ShaYu_LaJiao,32136
421,0.44,25.0,ShaYu_LaJiao,25577
422,3.96,9.0,ShaYu_LaJiao,2379
423,1.59,36.0,ShaYu_LaJiao,41379
424,7532.4,1.5,ShaYu_LaJiao,156
425,0.4,11.0,ShaYu_LaJiao,3942
426,0.02,11.0,ShaYu_LaJiao,27353
427,0,100.0,ShaYu_LaJiao,77250
428,1419.75,9.0,ShaYu_LaJiao,695
429,0.78,7.0,ShaYu_LaJiao,186
430,129,0.6,ShaYu_LaJiao,14414
431,60,0.1,ShaYu_LaJiao,266
432,0,100.0,ShaYu_LaJiao,62710
433,0,100.0,ShaYu_LaJiao,77250
434,36,0.7,ShaYu_LaJiao,4913
435,0.28,24.0,ShaYu_LaJiao,32407
436,4,null,ShaYu_LaJiao,1899
437,2,null,ShaYu_LaJiao,4047
438,0,100.0,ShaYu_LaJiao,147691
439,0,100.0,ShaYu_LaJiao,156761
440,8,18.0,ShaYu_LaJiao,32226
441,2,null,ShaYu_LaJiao,25653
442,0,100.0,ShaYu_LaJiao,0
443,9,0.2,ShaYu_LaJiao,12426
444,2145.77,1.3,ShaYu_LaJiao,4789
445,2145.77,1.3,ShaYu_LaJiao,4789
446,1419.75,9.0,ShaYu_LaJiao,1044
447,1971,0.1,ShaYu_LaJiao,25
448,185557,0.2,ShaYu_LaJiao,1230
449,424567.3,0.1,ShaYu_LaJiao,51
450,610124.4,0.1,ShaYu_LaJiao,114
451,2290.83,13.0,ShaYu_LaJiao,4704
452,5241.57,1.2,ShaYu_LaJiao,173
453,489.49,0.9,ShaYu_LaJiao,3394
454,321,0.1,ShaYu_LaJiao,477
455,32,0.1,ShaYu_LaJiao,445
456,251,0.1,ShaYu_LaJiao,492
457,18455.89,0.4,ShaYu_LaJiao,4600
458,79,0.7,ShaYu_LaJiao,6280
459,7.35,1.9,xiaozhuV5,317
460,35.85,3.8,xiaozhuV5,319
461,64286.18,1.0,xiaozhuV5,8393
462,53,4.3,xiaozhuV5,25985
463,19,0.1,xiaozhuV5,209
464,0.61,8.0,xiaozhuV5,2622
465,31,0.2,xiaozhuV5,2165
466,58.49,12.0,xiaozhuV5,2770
467,34,11.0,xiaozhuV5,56902
468,2304,0.1,xiaozhuV5,179
469,2304.05,0.1,xiaozhuV5,31
470,56,null,xiaozhuV5,0
471,579.74,2.8,xiaozhuV5,534
472,1.66,2.5,xiaozhuV5,1343
473,1.72,47.0,xiaozhuV5,70406
474,4.72,3.4,xiaozhuV5,583
475,4344.07,16.0,xiaozhuV5,7833
476,0.15,43.0,xiaozhuV5,79505
477,0.02,11.0,xiaozhuV5,31891
478,0.09,10.0,xiaozhuV5,7721
479,1212.95,17.0,xiaozhuV5,4806
480,0.58,12.0,xiaozhuV5,2768
481,250,0.1,xiaozhuV5,299
482,38,0.2,xiaozhuV5,1829
483,4,0.5,xiaozhuV5,1048
484,5,0.7,xiaozhuV5,1503
485,88,0.1,xiaozhuV5,787
486,0.35,13.0,xiaozhuV5,11501
487,10,null,xiaozhuV5,60
488,1,null,xiaozhuV5,11883
489,13,18.0,xiaozhuV5,47681
490,234,0.1,xiaozhuV5,141
491,14,1.5,xiaozhuV5,2567
492,5,null,xiaozhuV5,139
493,0,100.0,xiaozhuV5,0
494,6,4.2,xiaozhuV5,44577
495,1890.11,28.0,xiaozhuV5,79206
496,1890.11,28.0,xiaozhuV5,79206
497,1212.95,17.0,xiaozhuV5,6649
498,1898,0.1,xiaozhuV5,209
499,125676.2,0.7,xiaozhuV5,5270
500,104559.3,1.0,xiaozhuV5,8475
501,230235.5,0.7,xiaozhuV5,6109
502,2371.25,11.0,xiaozhuV5,3621
503,1972.82,22.0,xiaozhuV5,20457
504,860,0.1,xiaozhuV5,94
505,91,4.8,xiaozhuV5,28645
506,8,7.0,xiaozhuV5,33125
507,165,0.3,xiaozhuV5,2455
508,30726.13,0.1,xiaozhuV5,842
509,157,0.1,xiaozhuV5,686
510,4.02,8.0,SWAT-dasao,2808
511,12.5,17.0,SWAT-dasao,9693
512,67989.5,0.9,SWAT-dasao,7031
513,64,2.6,SWAT-dasao,16400
514,8,0.2,SWAT-dasao,284
515,0.3,21.0,SWAT-dasao,25001
516,27,0.3,SWAT-dasao,3479
517,42.19,25.0,SWAT-dasao,15626
518,56,3.5,SWAT-dasao,21063
519,2300,0.1,SWAT-dasao,193
520,2338.54,0.1,SWAT-dasao,19
521,187,null,SWAT-dasao,0
522,429.56,7.0,SWAT-dasao,2347
523,2.34,1.1,SWAT-dasao,702
524,1.97,40.0,SWAT-dasao,50387
525,3.52,8.0,SWAT-dasao,2409
526,3653.06,26.0,SWAT-dasao,19248
527,0.27,21.0,SWAT-dasao,21857
528,0,100.0,SWAT-dasao,38909
529,0.02,23.0,SWAT-dasao,72529
530,1062.34,27.0,SWAT-dasao,15827
531,0.42,25.0,SWAT-dasao,15620
532,225,0.1,SWAT-dasao,129
533,5,33.0,SWAT-dasao,109983
534,1,20.0,SWAT-dasao,20512
535,1,26.0,SWAT-dasao,33921
536,150,0.1,SWAT-dasao,229
537,0.67,2.1,SWAT-dasao,593
538,0,null,SWAT-dasao,64467
539,0,null,SWAT-dasao,38909
540,85,0.1,SWAT-dasao,517
541,191,0.1,SWAT-dasao,323
542,14,1.5,SWAT-dasao,2567
543,6,null,SWAT-dasao,32
544,0,100.0,SWAT-dasao,0
545,8,0.6,SWAT-dasao,19451
546,1890.58,27.0,SWAT-dasao,78814
547,1890.58,27.0,SWAT-dasao,78814
548,1062.34,27.0,SWAT-dasao,19166
549,1885,0.1,SWAT-dasao,284
550,141559.9,0.4,SWAT-dasao,3412
551,92236.05,1.4,SWAT-dasao,11936
552,233796,0.6,SWAT-dasao,5824
553,2211.87,15.0,SWAT-dasao,6132
554,1441.19,38.0,SWAT-dasao,47756
555,568.17,0.4,SWAT-dasao,1552
556,126,1.9,SWAT-dasao,13328
557,17,0.7,SWAT-dasao,5313
558,147,0.4,SWAT-dasao,3705
559,27491.72,0.1,SWAT-dasao,1247
560,160,0.1,SWAT-dasao,642
561,2.18,23.0,TD9_Noppa,20936
562,16.42,13.0,TD9_Noppa,5740
563,91447.91,0.3,TD9_Noppa,2384
564,67,2.3,TD9_Noppa,14492
565,11,0.1,TD9_Noppa,107
566,0.22,27.0,TD9_Noppa,39117
567,49,0.1,TD9_Noppa,345
568,73.13,8.0,TD9_Noppa,435
569,56,3.5,TD9_Noppa,21063
570,2292,0.1,TD9_Noppa,216
571,2304.07,0.1,TD9_Noppa,29
572,49,0.2,TD9_Noppa,0
573,227.9,30.0,TD9_Noppa,32111
574,0.36,31.0,TD9_Noppa,41014
575,2.78,20.0,TD9_Noppa,15145
576,1.82,30.0,TD9_Noppa,28991
577,4368.9,15.0,TD9_Noppa,7607
578,0.15,43.0,TD9_Noppa,81338
579,0,100.0,TD9_Noppa,38909
580,0.01,24.0,TD9_Noppa,73218
581,1364.89,10.0,TD9_Noppa,1163
582,0.73,8.0,TD9_Noppa,435
583,122,0.8,TD9_Noppa,7694
584,34,0.2,TD9_Noppa,2764
585,1,19.0,TD9_Noppa,20512
586,1,24.0,TD9_Noppa,33921
587,24,1.8,TD9_Noppa,11486
588,0.2,46.0,TD9_Noppa,89238
589,0,100.0,TD9_Noppa,64467
590,0,100.0,TD9_Noppa,38909
591,0,100.0,TD9_Noppa,147691
592,104,0.3,TD9_Noppa,2596
593,9,13.0,TD9_Noppa,22063
594,2,70.0,TD9_Noppa,25653
595,0,100.0,TD9_Noppa,0
596,10,0.1,TD9_Noppa,7834
597,2005.1,3.7,TD9_Noppa,13020
598,2005.1,3.7,TD9_Noppa,13020
599,1364.89,10.0,TD9_Noppa,1760
600,1925,0.1,TD9_Noppa,107
601,144538.1,0.4,TD9_Noppa,3140
602,148177.9,0.3,TD9_Noppa,2933
603,292716,0.3,TD9_Noppa,2690
604,2157.28,16.0,TD9_Noppa,7406
605,2211.61,17.0,TD9_Noppa,14095
606,313.18,8.0,TD9_Noppa,27881
607,186,0.5,TD9_Noppa,4209
608,10,3.9,TD9_Noppa,21358
609,203,0.1,TD9_Noppa,1184
610,15269.04,0.8,TD9_Noppa,7907
611,65,1.3,TD9_Noppa,10558
612,2.91,15.0,mablue,8491
613,26.67,7.0,mablue,1073
614,66434.38,0.9,mablue,7613
615,45,7.0,mablue,36810
616,12,0.1,mablue,126
617,0.34,21.0,mablue,16396
618,35,0.1,mablue,1450
619,77.78,7.0,mablue,191
620,33,11.0,mablue,59620
621,2288,0.1,mablue,235
622,2301.84,0.1,mablue,33
623,152,0.2,mablue,0
624,308.87,16.0,mablue,10523
625,0.53,18.0,mablue,16234
626,2.69,21.0,mablue,17227
627,2.13,22.0,mablue,17729
628,6113.55,4.3,mablue,851
629,0.24,26.0,mablue,28824
630,0,100.0,mablue,38909
631,0,100.0,mablue,77250
632,1476.32,7.0,mablue,350
633,0.78,7.0,mablue,186
634,96,1.7,mablue,6965
635,33,0.3,mablue,3059
636,0,100.0,mablue,62710
637,0,100.0,mablue,77250
638,24,1.8,mablue,11486
639,0.25,33.0,mablue,46258
640,5,null,mablue,953
641,0,null,mablue,38909
642,19,9.0,mablue,28392
643,19,22.0,mablue,74765
644,10,9.0,mablue,14889
645,2,null,mablue,25653
646,0,100.0,mablue,0
647,7,1.8,mablue,29748
648,2184.71,0.7,mablue,2124
649,2184.71,0.7,mablue,2124
650,1476.32,7.0,mablue,570
651,1920,0.1,mablue,126
652,85394.99,2.6,mablue,16891
653,189714.6,0.1,mablue,1233
654,275109.6,0.4,mablue,3330
655,1897.67,24.0,mablue,17434
656,4215.88,2.7,mablue,760
657,386.45,3.0,mablue,11545
658,121,2.2,mablue,14816
659,11,3.0,mablue,17211
660,136,0.6,mablue,4751
661,13899.02,1.2,mablue,10262
662,45,3.8,mablue,24579
663,3.96,8.0,X2no,745
664,29.41,6.0,X2no,143
665,50697.77,2.4,X2no,37032
666,34,11.0,X2no,99407
667,10,0.1,X2no,145
668,0.37,16.0,X2no,3904
669,27,0.3,X2no,12122
670,79.41,7.0,X2no,286
671,24,18.0,X2no,158713
672,2286,0.1,X2no,246
673,2294.72,0.1,X2no,84
674,204,0.2,X2no,0
675,316.7,15.0,X2no,4828
676,0.79,11.0,X2no,3925
677,2.53,24.0,X2no,47255
678,2.79,13.0,X2no,2734
679,6039.7,4.5,X2no,628
680,0.24,26.0,X2no,25201
681,0,100.0,X2no,38909
682,0,100.0,X2no,77250
683,1491.11,7.0,X2no,201
684,0.79,7.0,X2no,286
685,95,1.7,X2no,5117
686,23,1.1,X2no,15320
687,0,100.0,X2no,62710
688,0,100.0,X2no,77250
689,27,1.4,X2no,13735
690,0.28,24.0,X2no,37886
691,4,0.7,X2no,1899
692,0,null,X2no,38909
693,13,18.0,X2no,88545
694,13,34.0,X2no,5658
695,15,0.9,X2no,1611
696,3,null,X2no,4417
697,0,100.0,X2no,0
698,7,1.8,X2no,44577
699,2184.71,0.7,X2no,2124
700,2184.71,0.7,X2no,2124
701,1491.11,7.0,X2no,355
702,1914,0.1,X2no,145
703,86604.92,2.5,X2no,35545
704,118745,0.6,X2no,12218
705,205349.9,1.1,X2no,19703
706,2547.2,9.0,X2no,1632
707,3492.5,6.0,X2no,1348
708,366.35,3.9,X2no,14621
709,86,6.0,X2no,81539
710,8,7.0,X2no,52571
711,109,1.3,X2no,20673
712,10767.8,2.6,X2no,29447
713,46,3.6,X2no,34436
714,5.91,3.3,Annie7758258,1116
715,36.11,3.8,Annie7758258,477
716,47200.93,2.9,Annie7758258,24546
717,36,10.0,Annie7758258,60538
718,13,0.1,Annie7758258,218
719,0.65,7.0,Annie7758258,2627
720,20,1.2,Annie7758258,12122
721,55.56,13.0,Annie7758258,4850
722,23,19.0,Annie7758258,99258
723,2283,0.1,Annie7758258,261
